word,num_docs,num_docs_rank
ooo,65,28787
madwoman,65,28787
duplex,65,28787
tetralogy,65,28787
remediation,65,28787
lightweight,65,28787
miniscule,65,28787
loosing,65,28787
rebuffs,65,28787
backstage,65,28787
morphic,65,28787
soles,65,28787
fatherless,65,28787
overlays,65,28787
electors,65,28787
insightfully,65,28787
limn,65,28787
potassium,65,28787
forefinger,65,28787
obfuscate,65,28787
autobiographers,65,28787
braces,65,28787
wooded,65,28787
piquancy,65,28787
verbosity,65,28787
busts,65,28787
outdone,65,28787
motorcycle,65,28787
accumulative,65,28787
cuff,65,28787
plotters,65,28787
deteriorates,65,28787
anesthetic,65,28787
prosecutors,65,28787
skirting,65,28787
hypocrisies,65,28787
bathtub,65,28787
undreamed,65,28787
giveth,65,28787
conferral,64,28957
sandwiched,64,28957
inspectors,64,28957
firmed,64,28957
discoursed,64,28957
nonwhite,64,28957
hoofs,64,28957
lashed,64,28957
drilling,64,28957
goo,64,28957
westerner,64,28957
righthand,64,28957
oust,64,28957
catchwords,64,28957
reveling,64,28957
royalties,64,28957
clogged,64,28957
olives,64,28957
edify,64,28957
canticles,64,28957
infections,64,28957
noose,64,28957
tribunes,64,28957
brainwashed,64,28957
errands,64,28957
knowledgeably,64,28957
xenophobic,64,28957
miming,64,28957
euphemistically,64,28957
organisational,64,28957
certifiable,64,28957
revenant,64,28957
curving,64,28957
repetitiveness,64,28957
enfranchisement,64,28957
coursing,64,28957
thalamus,64,28957
graze,64,28957
illegality,64,28957
chine,64,28957
listless,64,28957
televised,64,28957
touring,64,28957
shuddered,64,28957
ovum,64,28957
kernels,64,28957
bramble,64,28957
flop,64,28957
paralyzes,64,28957
incisively,64,28957
priggish,64,28957
coffins,64,28957
walkers,64,28957
blotting,64,28957
stupefied,64,28957
clones,64,28957
saws,64,28957
embalmed,64,28957
inured,64,28957
vixen,64,28957
gnat,64,28957
congratulates,64,28957
basque,64,28957
illusionist,64,28957
screamed,64,28957
taxpayers,64,28957
prospers,64,28957
salutes,64,28957
coalescing,64,28957
actuarial,64,28957
reexamining,64,28957
bigness,64,28957
confrontational,64,28957
reactor,64,28957
buffeted,64,28957
robotics,64,28957
draconian,64,28957
adulterer,64,28957
damns,64,28957
overlord,64,28957
easel,64,28957
oblong,64,28957
channelled,64,28957
lawsuits,64,28957
harmonics,64,28957
incongruence,64,28957
lousy,64,28957
emeritus,64,28957
offsets,64,28957
meats,64,28957
healthcare,64,28957
controllers,64,28957
maestro,64,28957
infeasible,64,28957
pail,64,28957
initiators,64,28957
sways,64,28957
colonize,64,28957
panopticon,64,28957
bum,64,28957
plaque,64,28957
vilified,64,28957
expatiate,64,28957
scythian,64,28957
tightrope,64,28957
inhomogeneous,64,28957
prismatic,64,28957
knits,64,28957
subtracts,64,28957
seductively,64,28957
theban,64,28957
buildup,64,28957
ravish,64,28957
radii,64,28957
squander,64,28957
easiness,64,28957
exaggeratedly,64,28957
grenade,64,28957
chided,64,28957
enclaves,64,28957
podium,64,28957
bombed,64,28957
pith,64,28957
verbose,64,28957
windmills,64,28957
warranty,64,28957
polarizing,64,28957
misperceive,64,28957
bullies,64,28957
malformed,64,28957
taxon,64,28957
meteors,64,28957
actionable,64,28957
reincarnated,64,28957
harping,64,28957
flashy,64,28957
mythologized,64,28957
languishes,64,28957
intergroup,64,28957
hash,64,28957
unemotional,64,28957
tendered,64,28957
stiffly,64,28957
plagiarist,64,28957
phonologically,64,28957
chattering,64,28957
curs,64,28957
hallucinates,63,29104
incapacitating,63,29104
bailiff,63,29104
educationally,63,29104
armory,63,29104
gluttonous,63,29104
precinct,63,29104
reemergence,63,29104
morbidly,63,29104
engrained,63,29104
herdsman,63,29104
coeditor,63,29104
bareness,63,29104
passersby,63,29104
infertility,63,29104
deceptiveness,63,29104
redound,63,29104
rimed,63,29104
hopping,63,29104
amuses,63,29104
unachievable,63,29104
unexciting,63,29104
disempowered,63,29104
selfdefense,63,29104
inveigh,63,29104
antiracist,63,29104
listings,63,29104
sunlit,63,29104
hungers,63,29104
repaying,63,29104
radioactivity,63,29104
petulance,63,29104
blase,63,29104
nostrum,63,29104
senders,63,29104
bucks,63,29104
equine,63,29104
interject,63,29104
nauseating,63,29104
autos,63,29104
steaming,63,29104
radiated,63,29104
disgusts,63,29104
armature,63,29104
quagmire,63,29104
domestically,63,29104
superstructures,63,29104
extrapolates,63,29104
americanists,63,29104
grease,63,29104
unstoppable,63,29104
vid,63,29104
anagrams,63,29104
predisposes,63,29104
slanderous,63,29104
expansionism,63,29104
fretted,63,29104
curvilinear,63,29104
leptons,63,29104
orchestrates,63,29104
orgies,63,29104
maiming,63,29104
stocker,63,29104
tempi,63,29104
moustache,63,29104
backsliding,63,29104
proscenium,63,29104
penitentiary,63,29104
penetrative,63,29104
tolls,63,29104
snippets,63,29104
carping,63,29104
euphemisms,63,29104
balladry,63,29104
proselytizing,63,29104
jumbo,63,29104
sickle,63,29104
ingenuousness,63,29104
skimming,63,29104
straitened,63,29104
laypersons,63,29104
shrouds,63,29104
transducers,63,29104
squirrels,63,29104
americanization,63,29104
mince,63,29104
twentyfive,63,29104
minors,63,29104
sepulchral,63,29104
bookshop,63,29104
unsupervised,63,29104
supernumerary,63,29104
reproductively,63,29104
wagging,63,29104
reemerge,63,29104
overhaul,63,29104
expletive,63,29104
mismatched,63,29104
consanguinity,63,29104
bulletins,63,29104
monumentality,63,29104
cogs,63,29104
prefect,63,29104
revitalization,63,29104
emigrant,63,29104
independents,63,29104
ching,63,29104
runes,63,29104
underexplored,63,29104
defecting,63,29104
speechlessness,63,29104
apiece,63,29104
pillory,63,29104
projectiles,63,29104
reactivated,63,29104
defuses,63,29104
gibe,63,29104
arbitrator,63,29104
appoints,63,29104
flanks,63,29104
dialogically,63,29104
distills,63,29104
triumvirate,63,29104
mow,63,29104
gravitates,63,29104
cables,63,29104
overcoat,63,29104
philosophizes,63,29104
salvific,63,29104
austrians,63,29104
empiric,63,29104
perihelion,63,29104
enfolded,63,29104
lances,63,29104
restatements,63,29104
venetians,63,29104
receptacles,63,29104
timescale,63,29104
backfire,63,29104
shopkeepers,63,29104
variances,63,29104
chuck,63,29104
consumptive,63,29104
bargained,63,29104
effector,63,29104
stiffened,63,29104
arrivals,63,29104
caters,63,29104
mite,63,29104
offsetting,63,29104
bladder,63,29104
deafening,63,29104
methodism,63,29104
memorializing,63,29104
oxide,63,29104
manmade,63,29104
mused,63,29104
avian,63,29104
polysyllabic,63,29104
poultry,63,29104
enumerations,63,29104
socialize,63,29104
isotopes,63,29104
earthling,63,29104
sensually,63,29104
automatons,63,29104
soothed,63,29104
lettering,62,29271
websites,62,29271
jerky,62,29271
subtexts,62,29271
mediatory,62,29271
geologic,62,29271
natively,62,29271
ginning,62,29271
opine,62,29271
incision,62,29271
memorabilia,62,29271
tellings,62,29271
outweighing,62,29271
vocalic,62,29271
overviews,62,29271
operationalization,62,29271
albatross,62,29271
egocentrism,62,29271
phallocentric,62,29271
emancipating,62,29271
slanders,62,29271
feelingly,62,29271
outlay,62,29271
pulsations,62,29271
wheeled,62,29271
leninism,62,29271
recognizability,62,29271
devalues,62,29271
revengeful,62,29271
unitive,62,29271
inconceivably,62,29271
luckier,62,29271
commiseration,62,29271
dharma,62,29271
barefoot,62,29271
leitmotifs,62,29271
dunces,62,29271
mutinous,62,29271
eulogized,62,29271
denatured,62,29271
parallax,62,29271
daresay,62,29271
berate,62,29271
bruise,62,29271
castrating,62,29271
ducking,62,29271
supervisory,62,29271
surgically,62,29271
debilitated,62,29271
lackeys,62,29271
segregating,62,29271
shrub,62,29271
believability,62,29271
implanting,62,29271
federalism,62,29271
stillborn,62,29271
confiscation,62,29271
vivisection,62,29271
demolishes,62,29271
cameo,62,29271
voyaging,62,29271
infrequency,62,29271
soared,62,29271
flax,62,29271
luminance,62,29271
surf,62,29271
shoring,62,29271
mutilate,62,29271
approachable,62,29271
besieging,62,29271
motherland,62,29271
grumble,62,29271
valuables,62,29271
fudge,62,29271
pone,62,29271
heeds,62,29271
typologically,62,29271
psychologic,62,29271
vociferously,62,29271
shallower,62,29271
buckets,62,29271
vainglory,62,29271
dolly,62,29271
noonday,62,29271
bedlam,62,29271
unsuitability,62,29271
scandinavians,62,29271
cabbages,62,29271
irate,62,29271
electrified,62,29271
suture,62,29271
reconsiders,62,29271
ounce,62,29271
vinegar,62,29271
predate,62,29271
nauseous,62,29271
cleverest,62,29271
academician,62,29271
nonformal,62,29271
lebanese,62,29271
otherworldliness,62,29271
gossips,62,29271
sparkles,62,29271
erupting,62,29271
thugs,62,29271
rambles,62,29271
fresher,62,29271
expectancies,62,29271
widowhood,62,29271
contextualizes,62,29271
indestructibility,62,29271
inducted,62,29271
literarily,62,29271
volunteering,62,29271
pendulums,62,29271
dolorous,62,29271
unmake,62,29271
dismissively,62,29271
uninvited,62,29271
distilling,62,29271
saturates,62,29271
australians,62,29271
spendthrift,62,29271
inadvisable,62,29271
fleas,62,29271
sere,62,29271
arias,62,29271
uninflected,62,29271
ditties,62,29271
lampoons,62,29271
plaid,62,29271
roper,62,29271
spawns,62,29271
sapphire,61,29404
preying,61,29404
gusts,61,29404
soda,61,29404
fiftieth,61,29404
unionist,61,29404
structureless,61,29404
verticality,61,29404
lopsided,61,29404
fume,61,29404
flares,61,29404
olfaction,61,29404
mutilating,61,29404
wreaks,61,29404
mink,61,29404
purses,61,29404
plucks,61,29404
jubilant,61,29404
detests,61,29404
exulting,61,29404
impoverishing,61,29404
bony,61,29404
mailed,61,29404
soils,61,29404
assyrian,61,29404
configuring,61,29404
silhouettes,61,29404
digitized,61,29404
observatory,61,29404
shimmer,61,29404
reprises,61,29404
threes,61,29404
bores,61,29404
reenter,61,29404
nonnegative,61,29404
prideful,61,29404
underrated,61,29404
cages,61,29404
soundtrack,61,29404
calligraphy,61,29404
daringly,61,29404
reprove,61,29404
puddles,61,29404
humanely,61,29404
associativity,61,29404
dislocate,61,29404
focalized,61,29404
authoring,61,29404
cicada,61,29404
donning,61,29404
welding,61,29404
specialisation,61,29404
beautified,61,29404
middlebrow,61,29404
smother,61,29404
altruistically,61,29404
standardizing,61,29404
unrewarding,61,29404
reinscribing,61,29404
redesign,61,29404
nastiness,61,29404
staining,61,29404
localist,61,29404
peppered,61,29404
housewives,61,29404
jets,61,29404
tuneful,61,29404
reflector,61,29404
saliency,61,29404
hottest,61,29404
ankles,61,29404
tombstones,61,29404
recuperating,61,29404
fora,61,29404
executable,61,29404
obscenities,61,29404
intermarriage,61,29404
rends,61,29404
deceits,61,29404
clowning,61,29404
caravan,61,29404
booker,61,29404
plums,61,29404
prodigiously,61,29404
dexterous,61,29404
saucy,61,29404
darwinist,61,29404
dissidence,61,29404
twinkle,61,29404
microfilm,61,29404
dunce,61,29404
stairway,61,29404
inheritances,61,29404
inculcates,61,29404
understate,61,29404
patchy,61,29404
gingerly,61,29404
fucking,61,29404
bravura,61,29404
electroweak,61,29404
thumping,61,29404
vowing,61,29404
quips,61,29404
gushing,61,29404
strangling,61,29404
dissipative,61,29404
appraises,61,29404
rockets,61,29404
taped,61,29404
immunize,61,29404
chthonic,61,29404
itching,61,29404
hippocratic,61,29404
exult,61,29404
tactless,61,29404
crawls,61,29404
poaching,61,29404
ingenuously,61,29404
exploiters,61,29404
contentiousness,61,29404
leftists,61,29404
emplotment,61,29404
misperceptions,61,29404
zealots,61,29404
outbreaks,61,29404
abridge,61,29404
fem,61,29404
mutants,61,29404
wretchedly,61,29404
unhesitating,61,29404
hysterically,61,29404
downgrading,61,29404
heraldry,61,29404
tractate,61,29404
discontinue,61,29404
certitudes,61,29404
jailed,61,29404
blackbird,61,29404
chastised,61,29404
nonhierarchical,61,29404
sadomasochistic,61,29404
prog,61,29404
downcast,61,29404
foodstuffs,61,29404
beers,61,29404
bruises,61,29404
acquainting,61,29404
midwives,61,29404
golfer,61,29404
lightest,61,29404
democratizing,61,29404
tidiness,61,29404
entombed,61,29404
argot,61,29404
coughing,61,29404
cleanness,61,29404
twined,61,29404
exonerates,61,29404
producible,61,29404
scrip,61,29404
radios,61,29404
sleepers,60,29565
excruciatingly,60,29565
mossy,60,29565
respectably,60,29565
wetness,60,29565
callings,60,29565
reestablishment,60,29565
unhinged,60,29565
melee,60,29565
photosynthesis,60,29565
zig,60,29565
restorer,60,29565
premonitions,60,29565
scorching,60,29565
clinician,60,29565
chronotope,60,29565
quadruples,60,29565
expressionists,60,29565
smote,60,29565
defenceless,60,29565
perfunctorily,60,29565
frigidity,60,29565
scents,60,29565
caller,60,29565
unsought,60,29565
bemoaning,60,29565
rut,60,29565
globalism,60,29565
ramifying,60,29565
shrinkage,60,29565
rungs,60,29565
rumble,60,29565
bundling,60,29565
depreciated,60,29565
tormentor,60,29565
imbecility,60,29565
boldface,60,29565
annexing,60,29565
fearlessness,60,29565
armament,60,29565
drainage,60,29565
fertilizing,60,29565
expedite,60,29565
backfires,60,29565
transduction,60,29565
unionism,60,29565
disabuse,60,29565
bluffing,60,29565
ditty,60,29565
delinquents,60,29565
bungled,60,29565
grumbling,60,29565
gropes,60,29565
shuttling,60,29565
heron,60,29565
amphibious,60,29565
vaporous,60,29565
weightless,60,29565
minotaur,60,29565
homespun,60,29565
alimentary,60,29565
transgressors,60,29565
quaintness,60,29565
jerks,60,29565
bewilder,60,29565
consubstantial,60,29565
neophyte,60,29565
saturdays,60,29565
stools,60,29565
tester,60,29565
centrism,60,29565
eureka,60,29565
rediscovers,60,29565
industrialist,60,29565
lonesome,60,29565
joust,60,29565
undocumented,60,29565
deliciously,60,29565
bioethics,60,29565
silvery,60,29565
girlish,60,29565
sores,60,29565
beverage,60,29565
workhouse,60,29565
wavy,60,29565
seafarer,60,29565
neurotics,60,29565
seniors,60,29565
typist,60,29565
bashful,60,29565
beetles,60,29565
supranational,60,29565
bombarded,60,29565
stuttering,60,29565
repositioning,60,29565
chronologies,60,29565
puppies,60,29565
swains,60,29565
jaunty,60,29565
transgressor,60,29565
cad,60,29565
tibetan,60,29565
blankly,60,29565
aspirational,60,29565
liveliest,60,29565
lender,60,29565
caretakers,60,29565
dials,60,29565
orchestrate,60,29565
caregivers,60,29565
punctured,60,29565
embellishing,60,29565
inflects,60,29565
boundlessness,60,29565
wearily,60,29565
snarling,60,29565
bro,60,29565
breezy,60,29565
verbalizing,60,29565
furrows,60,29565
spits,60,29565
nighttime,60,29565
toddler,60,29565
inspects,60,29565
arcana,60,29565
creaking,60,29565
valorous,60,29565
faking,60,29565
resiliency,60,29565
harvested,60,29565
supplier,60,29565
ails,60,29565
finder,60,29565
stagecraft,60,29565
aloneness,60,29565
bandits,60,29565
twine,60,29565
southwestern,60,29565
refiguring,60,29565
impoverishes,60,29565
croker,60,29565
bleached,60,29565
puffing,60,29565
toiled,60,29565
sultry,60,29565
hoops,60,29565
paragons,60,29565
scorched,60,29565
cohabit,60,29565
promulgating,60,29565
bravest,60,29565
excitable,60,29565
legit,60,29565
preliterate,60,29565
comeback,60,29565
untiring,60,29565
wart,60,29565
fraudulence,60,29565
blacker,60,29565
lamarckian,60,29565
ingratiating,60,29565
unstudied,60,29565
pillage,60,29565
acrostic,60,29565
bushy,60,29565
entangles,60,29565
parvenu,60,29565
gilding,60,29565
skirted,59,29733
denominators,59,29733
confounders,59,29733
obfuscating,59,29733
piqued,59,29733
intratextual,59,29733
eyeglasses,59,29733
dependant,59,29733
tamer,59,29733
dresser,59,29733
regularization,59,29733
burghers,59,29733
untapped,59,29733
indicting,59,29733
exploiter,59,29733
unflinchingly,59,29733
soothes,59,29733
deriding,59,29733
predetermine,59,29733
humorless,59,29733
truant,59,29733
affiliate,59,29733
paradises,59,29733
decipherable,59,29733
starker,59,29733
populating,59,29733
reeling,59,29733
rosary,59,29733
conjuration,59,29733
uterus,59,29733
wildlife,59,29733
millenium,59,29733
tacks,59,29733
surrogacy,59,29733
dilapidated,59,29733
excommunicated,59,29733
deacon,59,29733
powdered,59,29733
blogs,59,29733
tart,59,29733
eyewitnesses,59,29733
removable,59,29733
brazenly,59,29733
abstractionist,59,29733
episodically,59,29733
prank,59,29733
flinch,59,29733
iteratively,59,29733
onslaughts,59,29733
scoundrels,59,29733
tutorial,59,29733
emigre,59,29733
gaol,59,29733
coworkers,59,29733
smattering,59,29733
endurable,59,29733
cancerous,59,29733
unspeakably,59,29733
chic,59,29733
lyceum,59,29733
sentinel,59,29733
admiringly,59,29733
flayed,59,29733
mesmerizing,59,29733
artiste,59,29733
clippings,59,29733
embers,59,29733
brittleness,59,29733
republication,59,29733
uselessly,59,29733
psychoses,59,29733
nurturance,59,29733
recombining,59,29733
punching,59,29733
jilted,59,29733
stunningly,59,29733
carrot,59,29733
squabbles,59,29733
languished,59,29733
convalescence,59,29733
flawlessly,59,29733
handshake,59,29733
marge,59,29733
metacognition,59,29733
forebear,59,29733
coaxing,59,29733
queasy,59,29733
noneconomic,59,29733
heartening,59,29733
obligating,59,29733
glandular,59,29733
ridiculousness,59,29733
defeatism,59,29733
slavs,59,29733
industriously,59,29733
sandwiches,59,29733
replayed,59,29733
inquisitorial,59,29733
benefitting,59,29733
ransacked,59,29733
multivariate,59,29733
astuteness,59,29733
indigestible,59,29733
fillers,59,29733
flirted,59,29733
chattels,59,29733
unsupportable,59,29733
daunted,59,29733
nitely,59,29733
startles,59,29733
trespasses,59,29733
lurked,59,29733
grasshopper,59,29733
fixture,59,29733
tripped,59,29733
earners,59,29733
fiercer,59,29733
rioting,59,29733
chloride,59,29733
chlorine,59,29733
subplots,59,29733
neurologically,59,29733
contestant,59,29733
tariffs,59,29733
charioteer,59,29733
skim,59,29733
monotonously,59,29733
